x,y,height,is_low_point,basin_number
56,29,4,0,79
57,29,5,0,79
58,29,9,0
59,29,8,0,79
60,29,9,0
61,29,9,0
62,29,8,0,68
63,29,6,0,68
64,29,7,0,68
65,29,6,0,68
66,29,7,0,68
67,29,8,0,68
68,29,9,0
69,29,3,0,80
70,29,9,0
71,29,9,0
72,29,5,0,73
73,29,4,0,73
74,29,3,0,73
75,29,9,0
76,29,8,0,78
77,29,7,0,78
78,29,6,0,78
79,29,4,0,78
80,29,3,0,78
81,29,4,0,78
82,29,8,0,78
83,29,7,0,78
84,29,8,0,78
85,29,9,0
86,29,5,0,62
87,29,6,0,62
88,29,8,0,62
89,29,9,0
90,29,4,0,81
91,29,7,0,81
92,29,9,0
93,29,7,0,69
94,29,6,0,69
95,29,5,0,69
96,29,4,0,69
97,29,3,0,69
98,29,4,0,69
99,29,5,0,69
0,30,8,0,82
1,30,7,0,82
2,30,8,0,82
3,30,9,0
4,30,3,0,74
5,30,9,0
6,30,1,0,74
7,30,3,0,74
8,30,4,0,74
9,30,9,0
10,30,8,0,76
11,30,7,0,76
12,30,6,0,76
13,30,7,0,76
14,30,4,0,76
15,30,1,0,76
16,30,0,1,76
17,30,9,0
18,30,9,0
19,30,5,0,64
20,30,4,0,64
21,30,5,0,64
22,30,7,0,64
23,30,8,0,64
24,30,9,0
25,30,8,0,87
26,30,9,0
27,30,9,0
28,30,8,0,87
29,30,9,0
30,30,8,0,61
31,30,9,0
32,30,9,0
33,30,1,0,75
34,30,9,0
35,30,7,0,88
36,30,8,0,88
37,30,9,0
38,30,7,0,77
39,30,6,0,77
40,30,5,0,77
41,30,4,1,77
42,30,5,0,77
43,30,8,0,77
44,30,9,0
45,30,9,0
46,30,9,0
47,30,6,0,72
48,30,5,0,72
49,30,4,0,72
50,30,9,0
51,30,8,0,79
52,30,7,0,79
53,30,6,0,79
54,30,3,0,79
55,30,2,0,79
56,30,3,0,79
57,30,5,0,79
58,30,6,0,79
59,30,7,0,79
60,30,8,0,79
61,30,9,0
62,30,9,0
63,30,7,0,68
64,30,8,0,68
65,30,9,0
66,30,8,0,68
67,30,9,0
68,30,3,0,80
69,30,2,0,80
70,30,9,0
71,30,8,0,73
72,30,7,0,73
73,30,6,0,73
74,30,5,0,73
75,30,8,0,73
76,30,9,0
77,30,8,0,78
78,30,9,0
79,30,2,0,78
80,30,1,1,78
81,30,2,0,78
82,30,3,0,78
83,30,6,0,78
84,30,7,0,78
85,30,8,0,78
86,30,9,0
87,30,7,0,62
88,30,9,0
89,30,1,0,81
90,30,3,0,81
91,30,6,0,81
92,30,9,0
93,30,8,0,69
94,30,7,0,69
95,30,6,0,69
96,30,5,0,69
97,30,4,0,69
98,30,5,0,69
99,30,7,0,69
0,31,9,0
1,31,6,0,82
2,31,7,0,82
3,31,6,0,82
4,31,9,0
5,31,8,0,82
6,31,9,0
7,31,4,0,74
8,31,5,0,74
9,31,9,0
10,31,7,0,76
11,31,6,0,76
12,31,5,0,76
13,31,4,0,76
14,31,3,0,76
15,31,2,0,76
16,31,9,0
17,31,8,0,64
18,31,7,0,64
19,31,6,0,64
20,31,7,0,64
21,31,6,0,64
22,31,8,0,64
23,31,9,0
24,31,7,0,87
25,31,7,0,87
26,31,8,0,87
27,31,6,0,87
28,31,7,0,87
29,31,8,0,87
30,31,9,0
31,31,9,0
32,31,8,0,88
33,31,9,0
34,31,8,0,88
35,31,6,0,88
36,31,7,0,88
37,31,8,0,88
38,31,9,0
39,31,9,0
40,31,6,0,77
41,31,5,0,77
42,31,6,0,77
43,31,7,0,77
44,31,8,0,77
45,31,9,0
46,31,8,0,72
47,31,7,0,72
48,31,6,0,72
49,31,9,0
50,31,8,0,79
51,31,9,0
52,31,6,0,79
53,31,5,0,79
54,31,4,0,79
55,31,1,0,79
56,31,0,1,79
57,31,3,0,79
58,31,5,0,79
59,31,6,0,79
60,31,7,0,79
61,31,8,0,79
62,31,9,0
63,31,8,0,68
64,31,9,0
65,31,9,0
66,31,9,0
67,31,5,0,80
68,31,4,0,80
69,31,1,0,80
70,31,0,1,80
71,31,9,0
72,31,8,0,73
73,31,7,0,73
74,31,6,0,73
75,31,7,0,73
76,31,8,0,73
77,31,9,0
78,31,5,0,78
79,31,4,0,78
80,31,2,0,78
81,31,5,0,78
82,31,4,0,78
83,31,5,0,78
84,31,6,0,78
85,31,9,0
86,31,9,0
87,31,8,0,62
88,31,9,0
89,31,0,1,81
90,31,1,0,81
91,31,5,0,81
92,31,6,0,81
93,31,9,0
94,31,8,0,69
95,31,7,0,69
96,31,6,0,69
97,31,5,0,69
98,31,6,0,69
99,31,8,0,69
0,32,6,0,82
1,32,5,0,82
2,32,4,1,82
3,32,5,0,82
4,32,6,0,82
5,32,7,0,82
6,32,8,0,82
7,32,9,0
8,32,6,0,74
9,32,9,0
10,32,8,0,76
11,32,8,0,76
12,32,6,0,76
13,32,5,0,76
14,32,6,0,76
15,32,3,0,76
16,32,4,0,76
17,32,9,0
18,32,8,0,64
19,32,7,0,64
20,32,9,0
21,32,8,0,64
22,32,9,0
23,32,7,0,87
24,32,6,0,87
25,32,5,0,87
26,32,4,0,87
27,32,5,0,87
28,32,6,0,87
29,32,9,0
30,32,9,0
31,32,9,0
32,32,7,0,88
33,32,7,0,88
34,32,6,0,88
35,32,5,0,88
36,32,8,0,88
37,32,7,0,88
38,32,9,0
39,32,8,0,88
40,32,9,0
41,32,6,0,77
42,32,7,0,77
43,32,8,0,77
44,32,9,0
45,32,3,0,83
46,32,9,0
47,32,8,0,72
48,32,9,0
49,32,9,0
50,32,7,0,79
51,32,6,0,79
52,32,5,0,79
53,32,4,0,79
54,32,3,0,79
55,32,2,0,79
56,32,1,0,79
57,32,2,0,79
58,32,3,0,79
59,32,9,0
60,32,8,0,79
61,32,9,0
62,32,7,0,84
63,32,9,0
64,32,9,0
65,32,8,0,80
66,32,7,0,80
67,32,6,0,80
68,32,3,0,80
69,32,2,0,80
70,32,1,0,80
71,32,4,0,80
72,32,9,0
73,32,8,0,73
74,32,7,0,73
75,32,9,0
76,32,9,0
77,32,8,0,78
78,32,7,0,78
79,32,5,0,78
80,32,4,0,78
81,32,6,0,78
82,32,5,0,78
83,32,6,0,78
84,32,7,0,78
85,32,8,0,78
86,32,9,0
87,32,9,0
88,32,6,0,81
89,32,2,0,81
90,32,3,0,81
91,32,4,0,81
92,32,5,0,81
93,32,6,0,81
94,32,9,0
95,32,8,0,69
96,32,7,0,69
97,32,6,0,69
98,32,7,0,69
99,32,9,0
0,33,7,0,82
1,33,6,0,82
2,33,7,0,82
3,33,8,0,82
4,33,7,0,82
5,33,8,0,82
6,33,9,0
7,33,9,0
8,33,7,0,74
9,33,9,0
10,33,9,0
11,33,8,0,76
12,33,7,0,76
13,33,8,0,76
14,33,7,0,76
15,33,8,0,76
16,33,6,0,76
17,33,7,0,76
18,33,9,0
19,33,8,0,64
20,33,9,0
21,33,9,0
22,33,8,0,92
23,33,9,0
24,33,3,0,87
25,33,4,0,87
26,33,3,0,87
27,33,4,0,87
28,33,5,0,87
29,33,9,0
30,33,8,0,88
31,33,7,0,88
32,33,6,0,88
33,33,5,0,88
34,33,4,0,88
35,33,3,0,88
36,33,9,0
37,33,6,0,88
38,33,6,0,88
39,33,7,0,88
40,33,8,0,88
41,33,9,0
42,33,8,0,77
43,33,9,0
44,33,1,1,83
45,33,2,0,83
46,33,9,0
47,33,9,0
48,33,9,0
49,33,8,0,95
50,33,9,0
51,33,7,0,79
52,33,6,0,79
53,33,5,0,79
54,33,5,0,79
55,33,4,0,79
56,33,3,0,79
57,33,3,0,79
58,33,9,0
59,33,8,0,97
60,33,9,0
61,33,6,0,84
62,33,5,0,84
63,33,4,0,84
64,33,3,0,84
65,33,9,0
66,33,8,0,80
67,33,7,0,80
68,33,7,0,80
69,33,4,0,80
70,33,2,0,80
71,33,3,0,80
72,33,4,0,80
73,33,9,0
74,33,8,0,73
75,33,9,0
76,33,6,0,85
77,33,9,0
78,33,8,0,78
79,33,6,0,78
80,33,5,0,78
81,33,7,0,78
82,33,6,0,78
83,33,7,0,78
84,33,8,0,78
85,33,9,0
86,33,8,0,81
87,33,6,0,81
88,33,5,0,81
89,33,4,0,81
90,33,5,0,81
91,33,6,0,81
92,33,7,0,81
93,33,8,0,81
94,33,9,0
95,33,9,0
96,33,8,0,69
97,33,8,0,69
98,33,8,0,69
99,33,9,0
0,34,8,0,82
1,34,7,0,82
2,34,8,0,82
3,34,9,0
4,34,8,0,82
5,34,9,0
6,34,2,0,86
7,34,9,0
8,34,8,0,74
9,34,9,0
10,34,8,0,86
11,34,9,0
12,34,8,0,76
13,34,9,0
14,34,8,0,76
15,34,9,0
16,34,7,0,76
17,34,8,0,76
18,34,9,0
19,34,9,0
20,34,8,0,92
21,34,6,0,92
22,34,7,0,92
23,34,9,0
24,34,2,0,87
25,34,1,0,87
26,34,2,0,87
27,34,9,0
28,34,9,0
29,34,9,0
30,34,9,0
31,34,6,0,88
32,34,5,0,88
33,34,4,0,88
34,34,3,0,88
35,34,2,0,88
36,34,3,0,88
37,34,4,0,88
38,34,5,0,88
39,34,6,0,88
40,34,7,0,88
41,34,8,0,88
42,34,9,0
43,34,3,0,83
44,34,2,0,83
45,34,9,0
46,34,8,0,95
47,34,9,0
48,34,8,0,95
49,34,7,0,95
50,34,8,0,95
51,34,9,0
52,34,7,0,79
53,34,6,0,79
54,34,6,0,79
55,34,9,0
56,34,4,0,79
57,34,9,0
58,34,8,0,97
59,34,7,0,97
60,34,8,0,97
61,34,9,0
62,34,6,0,84
63,34,7,0,84
64,34,2,0,84
65,34,0,1,84
66,34,9,0
67,34,9,0
68,34,6,0,80
69,34,4,0,80
70,34,3,0,80
71,34,4,0,80
72,34,5,0,80
73,34,6,0,80
74,34,9,0
75,34,1,1,85
76,34,5,0,85
77,34,6,0,85
78,34,9,0
79,34,7,0,78
80,34,6,0,78
81,34,8,0,78
82,34,7,0,78
83,34,8,0,78
84,34,9,0
85,34,9,0
86,34,8,0,81
87,34,7,0,81
88,34,8,0,81
89,34,7,0,81
90,34,6,0,81
91,34,7,0,81
92,34,8,0,81
93,34,9,0
94,34,6,0,89
95,34,8,0,89
96,34,9,0
97,34,9,0
98,34,9,0
99,34,4,0,90
0,35,9,0
1,35,8,0,82
2,35,9,0
3,35,8,0,101
4,35,9,0
5,35,0,1,86
6,35,1,0,86
7,35,2,0,86
8,35,9,0
9,35,6,0,86
10,35,7,0,86
11,35,8,0,86
12,35,9,0
13,35,3,0,93
14,35,9,0
15,35,9,0
16,35,8,0,76
17,35,9,0
18,35,9,0
19,35,8,0,92
20,35,6,0,92
21,35,5,0,92
22,35,6,0,92
23,35,7,0,92
24,35,9,0
25,35,0,1,87
26,35,9,0
27,35,8,0,94
28,35,7,0,94
29,35,8,0,94
30,35,9,0
31,35,9,0
32,35,6,0,88
33,35,5,0,88
34,35,2,0,88
35,35,1,1,88
36,35,2,0,88
37,35,6,0,88
38,35,8,0,88
39,35,8,0,88
40,35,9,0
41,35,9,0
42,35,5,0,83
43,35,4,0,83
44,35,9,0
45,35,8,0,95
46,35,7,0,95
47,35,6,0,95
48,35,5,0,95
49,35,6,0,95
50,35,7,0,95
51,35,8,0,95
52,35,9,0
53,35,7,0,79
54,35,9,0
55,35,8,0,97
56,35,9,0
57,35,8,0,97
58,35,7,0,97
59,35,6,0,97
60,35,9,0
61,35,8,0,97
62,35,9,0
63,35,4,0,84
64,35,3,0,84
65,35,1,0,84
66,35,9,0
67,35,8,0,98
68,35,9,0
69,35,5,0,80
70,35,5,0,80
71,35,9,0
72,35,6,0,80
73,35,8,0,80
74,35,9,0
75,35,3,0,85
76,35,4,0,85
77,35,5,0,85
78,35,9,0
79,35,8,0,78
80,35,7,0,78
81,35,9,0
82,35,8,0,78
83,35,9,0
84,35,3,0,91
85,35,2,0,91
86,35,9,0
87,35,8,0,81
88,35,9,0
89,35,8,0,81
90,35,7,0,81
91,35,8,0,81
92,35,9,0
93,35,3,1,89
94,35,4,0,89
95,35,6,0,89
96,35,7,0,89
97,35,8,0,89
98,35,9,0
99,35,3,1,90
0,36,9,0
1,36,9,0
2,36,8,0,101
3,36,7,0,101
4,36,8,0,101
5,36,9,0
6,36,2,0,86
7,36,3,0,86
8,36,4,0,86
9,36,5,0,86
10,36,6,0,86
11,36,9,0
12,36,3,0,93
13,36,2,0,93
14,36,3,0,93
15,36,4,0,93
16,36,9,0
17,36,8,0,92
18,36,7,0,92
19,36,6,0,92
20,36,5,0,92
21,36,4,0,92
22,36,5,0,92
23,36,7,0,92
24,36,8,0,92
25,36,9,0
26,36,9,0
27,36,7,0,94
28,36,6,0,94
29,36,7,0,94
30,36,9,0
31,36,8,0,88
32,36,5,0,88
33,36,4,0,88
34,36,3,0,88
35,36,2,0,88
36,36,4,0,88
37,36,5,0,88
38,36,6,0,88
39,36,7,0,88
40,36,8,0,88
41,36,9,0
42,36,7,0,83
43,36,9,0
44,36,8,0,95
45,36,9,0
46,36,8,0,95
47,36,7,0,95
48,36,4,0,95
49,36,5,0,95
50,36,6,0,95
51,36,7,0,95
52,36,8,0,95
53,36,9,0
54,36,8,0,97
55,36,7,0,97
56,36,8,0,97
57,36,7,0,97
58,36,6,0,97
59,36,5,0,97
60,36,8,0,97
61,36,7,0,97
62,36,9,0
63,36,9,0
64,36,4,0,84
65,36,9,0
66,36,8,0,98
67,36,7,0,98
68,36,8,0,98
69,36,9,0
70,36,9,0
71,36,8,0,98
72,36,9,0
73,36,9,0
74,36,5,0,85
75,36,4,0,85
76,36,5,0,85
77,36,6,0,85
78,36,7,0,85
79,36,9,0
80,36,8,0,78
81,36,9,0
82,36,9,0
83,36,3,0,91
84,36,2,0,91
85,36,1,0,91
86,36,0,1,91
87,36,9,0
88,36,7,0,91
89,36,9,0
90,36,8,0,81
91,36,9,0
92,36,5,0,89
93,36,4,0,89
94,36,5,0,89
95,36,7,0,89
96,36,8,0,89
97,36,9,0
98,36,8,0,99
99,36,9,0
0,37,9,0
1,37,9,0
2,37,9,0
3,37,6,0,101
4,37,7,0,101
5,37,9,0
6,37,3,0,86
7,37,4,0,86
8,37,5,0,86
9,37,6,0,86
10,37,7,0,86
11,37,8,0,86
12,37,9,0
13,37,1,0,93
14,37,2,0,93
15,37,4,0,93
16,37,5,0,93
17,37,9,0
18,37,9,0
19,37,7,0,92
20,37,4,0,92
21,37,3,1,92
22,37,4,0,92
23,37,8,0,92
24,37,9,0
25,37,9,0
26,37,7,0,94
27,37,6,0,94
28,37,5,0,94
29,37,9,0
30,37,8,0,88
31,37,7,0,88
32,37,6,0,88
33,37,7,0,88
34,37,4,0,88
35,37,5,0,88
36,37,6,0,88
37,37,6,0,88
38,37,7,0,88
39,37,8,0,88
40,37,9,0
41,37,4,0,96
42,37,9,0
43,37,8,0,95
44,37,7,0,95
45,37,6,0,95
46,37,5,0,95
47,37,4,0,95
48,37,3,0,95
49,37,2,0,95
50,37,7,0,95
51,37,8,0,95
52,37,9,0
53,37,8,0,97
54,37,7,0,97
55,37,6,0,97
56,37,9,0
57,37,6,0,97
58,37,5,0,97
59,37,4,0,97
60,37,5,0,97
61,37,6,0,97
62,37,9,0
63,37,8,0,98
64,37,9,0
65,37,7,0,98
66,37,6,0,98
67,37,5,0,98
68,37,9,0
69,37,8,0,98
70,37,7,0,98
71,37,7,0,98
72,37,8,0,98
73,37,9,0
74,37,7,0,85
75,37,5,0,85
76,37,9,0
77,37,9,0
78,37,9,0
79,37,9,0
80,37,9,0
81,37,6,0,91
82,37,5,0,91
83,37,4,0,91
84,37,3,0,91
85,37,2,0,91
86,37,3,0,91
87,37,5,0,91
88,37,6,0,91
89,37,7,0,91
90,37,9,0
91,37,7,0,89
92,37,6,0,89
93,37,5,0,89
94,37,9,0
95,37,8,0,89
96,37,9,0
97,37,5,0,99
98,37,7,0,99
99,37,8,0,99
0,38,8,0,101
1,38,9,0
2,38,8,0,101
3,38,5,0,101
4,38,9,0
5,38,8,0,101
6,38,9,0
7,38,7,0,86
8,38,6,0,86
9,38,7,0,86
10,38,8,0,86
11,38,9,0
12,38,9,0
13,38,0,1,93
14,38,1,0,93
15,38,2,0,93
16,38,3,0,93
17,38,9,0
18,38,8,0,92
19,38,6,0,92
20,38,5,0,92
21,38,4,0,92
22,38,5,0,92
23,38,6,0,92
24,38,7,0,92
25,38,8,0,92
26,38,9,0
27,38,7,0,94
28,38,4,0,94
29,38,3,1,94
30,38,9,0
31,38,8,0,88
32,38,9,0
33,38,6,0,88
34,38,5,0,88
35,38,6,0,88
36,38,9,0
37,38,7,0,88
38,38,8,0,88
39,38,9,0
40,38,3,0,96
41,38,3,0,96
42,38,5,0,96
43,38,9,0
44,38,8,0,95
45,38,7,0,95
46,38,6,0,95
47,38,7,0,95
48,38,2,0,95
49,38,1,1,95
50,38,6,0,95
51,38,9,0
52,38,8,0,97
53,38,7,0,97
54,38,6,0,97
55,38,5,0,97
56,38,4,0,97
57,38,5,0,97
58,38,4,0,97
59,38,3,0,97
60,38,4,0,97
61,38,9,0
62,38,8,0,98
63,38,7,0,98
64,38,6,0,98
65,38,7,0,98
66,38,5,0,98
67,38,4,0,98
68,38,3,0,98
69,38,3,0,98
70,38,6,0,98
71,38,6,0,98
72,38,7,0,98
73,38,8,0,98
74,38,9,0
75,38,9,0
76,38,8,0,106
77,38,8,0,106
78,38,8,0,106
79,38,9,0
80,38,9,0
81,38,9,0
82,38,7,0,91
83,38,6,0,91
84,38,9,0
85,38,4,0,91
86,38,5,0,91
87,38,9,0
88,38,7,0,91
89,38,9,0
90,38,9,0
91,38,8,0,89
92,38,7,0,89
93,38,9,0
94,38,8,0,104
95,38,9,0
96,38,5,0,99
97,38,4,0,99
98,38,5,0,99
99,38,6,0,99
0,39,7,0,101
1,39,8,0,101
2,39,7,0,101
3,39,4,0,101
4,39,8,0,101
5,39,7,0,101
6,39,8,0,101
7,39,9,0
8,39,7,0,86
9,39,9,0
10,39,9,0
11,39,9,0
12,39,8,0,100
13,39,9,0
14,39,2,0,93
15,39,9,0
16,39,4,0,93
17,39,5,0,93
18,39,9,0
19,39,8,0,92
20,39,6,0,92
21,39,5,0,92
22,39,6,0,92
23,39,7,0,92
24,39,8,0,92
25,39,9,0
26,39,7,0,94
27,39,6,0,94
28,39,5,0,94
29,39,4,0,94
30,39,6,0,94
31,39,9,0
32,39,8,0,88
33,39,7,0,88
34,39,8,0,88
35,39,9,0
36,39,9,0
37,39,8,0,88
38,39,9,0
39,39,3,0,96
40,39,2,0,96
41,39,1,1,96
42,39,7,0,96
43,39,8,0,96
44,39,9,0
45,39,8,0,95
46,39,7,0,95
47,39,7,0,95
48,39,6,0,95
49,39,2,0,95
50,39,5,0,95
51,39,6,0,95
52,39,9,0
53,39,8,0,97
54,39,7,0,97
55,39,4,0,97
56,39,3,0,97
57,39,2,0,97
58,39,1,1,97
59,39,2,0,97
60,39,5,0,97
61,39,6,0,97
62,39,9,0
63,39,6,0,98
64,39,5,0,98
65,39,4,0,98
66,39,3,0,98
67,39,2,0,98
68,39,1,1,98
69,39,2,0,98
70,39,4,0,98
71,39,5,0,98
72,39,7,0,98
73,39,8,0,98
74,39,9,0
75,39,8,0,106
76,39,7,0,106
77,39,7,0,106
78,39,7,0,106
79,39,8,0,106
80,39,9,0
81,39,8,0,106
82,39,9,0
83,39,9,0
84,39,8,0,107
85,39,9,0
86,39,9,0
87,39,8,0,107
88,39,9,0
89,39,8,0,107
90,39,9,0
91,39,9,0
92,39,9,0
93,39,8,0,104
94,39,7,0,104
95,39,8,0,104
96,39,9,0
97,39,3,1,99
98,39,4,0,99
99,39,6,0,99
0,40,6,0,101
1,40,7,0,101
2,40,6,0,101
3,40,3,0,101
4,40,7,0,101
5,40,6,0,101
6,40,9,0
7,40,8,0,101
8,40,9,0
9,40,9,0
10,40,8,0,100
11,40,8,0,100
12,40,7,0,100
13,40,8,0,100
14,40,9,0
15,40,8,0,111
16,40,9,0
17,40,6,0,93
18,40,9,0
19,40,9,0
20,40,9,0
21,40,6,0,92
22,40,7,0,92
23,40,8,0,92
24,40,9,0
25,40,9,0
26,40,8,0,94
27,40,9,0
28,40,6,0,94
29,40,9,0
30,40,9,0
31,40,9,0
32,40,9,0
33,40,8,0,88
34,40,9,0
35,40,8,0,105
36,40,8,0,105
37,40,9,0
38,40,9,0
39,40,9,0
40,40,3,0,96
41,40,3,0,96
42,40,6,0,96
43,40,7,0,96
44,40,8,0,96
45,40,9,0
46,40,9,0
47,40,9,0
48,40,4,0,95
49,40,3,0,95
50,40,4,0,95
51,40,5,0,95
52,40,6,0,95
53,40,9,0
54,40,6,0,97
55,40,5,0,97
56,40,4,0,97
57,40,3,0,97
58,40,2,0,97
59,40,4,0,97
60,40,6,0,97
61,40,9,0
62,40,8,0,98
63,40,7,0,98
64,40,6,0,98
65,40,5,0,98
66,40,4,0,98
67,40,3,0,98
68,40,2,0,98
69,40,3,0,98
70,40,5,0,98
71,40,6,0,98
72,40,8,0,98
73,40,9,0
74,40,9,0
75,40,8,0,106
76,40,6,0,106
77,40,6,0,106
78,40,6,0,106
79,40,9,0
80,40,6,0,106
81,40,7,0,106
82,40,9,0
83,40,8,0,107
84,40,7,0,107
85,40,8,0,107
86,40,6,0,107
87,40,7,0,107
88,40,8,0,107
89,40,7,0,107
90,40,9,0
91,40,8,0,104
92,40,7,0,104
93,40,6,0,104
94,40,6,0,104
95,40,7,0,104
96,40,9,0
97,40,9,0
98,40,9,0
99,40,7,0,99
0,41,5,0,101
1,41,4,0,101
2,41,5,0,101
3,41,2,0,101
4,41,3,0,101
5,41,4,0,101
6,41,6,0,101
7,41,7,0,101
8,41,9,0
9,41,8,0,100
10,41,7,0,100
11,41,6,0,100
12,41,5,1,100
13,41,9,0
14,41,8,0,111
15,41,7,0,111
16,41,8,0,111
17,41,9,0
18,41,8,0,111
19,41,9,0
20,41,8,0,111
21,41,9,0
22,41,9,0
23,41,9,0
24,41,1,0,102
25,41,2,0,102
26,41,9,0
27,41,8,0,108
28,41,9,0
29,41,7,0,108
30,41,8,0,108
31,41,9,0
32,41,5,0,105
33,41,9,0
34,41,5,0,105
35,41,7,0,105
36,41,7,0,105
37,41,8,0,105
38,41,9,0
39,41,8,0,96
40,41,7,0,96
41,41,4,0,96
42,41,5,0,96
43,41,6,0,96
44,41,9,0
45,41,9,0
46,41,9,0
47,41,8,0,95
48,41,5,0,95
49,41,4,0,95
50,41,5,0,95
51,41,6,0,95
52,41,9,0
53,41,8,0,97
54,41,7,0,97
55,41,6,0,97
56,41,5,0,97
57,41,4,0,97
58,41,3,0,97
59,41,5,0,97
60,41,7,0,97
61,41,8,0,97
62,41,9,0
63,41,8,0,98
64,41,7,0,98
65,41,6,0,98
66,41,5,0,98
67,41,4,0,98
68,41,3,0,98
69,41,6,0,98
70,41,8,0,98
71,41,9,0
72,41,9,0
73,41,9,0
74,41,8,0,106
75,41,7,0,106
76,41,5,0,106
77,41,4,0,106
78,41,5,0,106
79,41,4,0,106
80,41,5,0,106
81,41,9,0
82,41,7,0,107
83,41,9,0
84,41,6,0,107
85,41,4,0,107
86,41,5,0,107
87,41,6,0,107
88,41,5,0,107
89,41,6,0,107
90,41,9,0
91,41,8,0,104
92,41,6,0,104
93,41,5,0,104
94,41,5,0,104
95,41,6,0,104
96,41,7,0,104
97,41,8,0,104
98,41,9,0
99,41,8,0,99
0,42,6,0,101
1,42,3,0,101
2,42,2,0,101
3,42,1,1,101
4,42,2,0,101
5,42,6,0,101
6,42,7,0,101
7,42,8,0,101
8,42,9,0
9,42,9,0
10,42,8,0,100
11,42,7,0,100
12,42,9,0
13,42,8,0,111
14,42,7,0,111
15,42,6,0,111
16,42,9,0
17,42,6,0,111
18,42,7,0,111
19,42,6,0,111
20,42,7,0,111
21,42,9,0
22,42,9,0
23,42,1,0,102
24,42,0,1,102
25,42,9,0
26,42,8,0,108
27,42,7,0,108
28,42,8,0,108
29,42,6,0,108
30,42,9,0
31,42,5,0,105
32,42,4,0,105
33,42,3,0,105
34,42,4,0,105
35,42,5,0,105
36,42,6,0,105
37,42,9,0
38,42,8,0,96
39,42,7,0,96
40,42,6,0,96
41,42,5,0,96
42,42,6,0,96
43,42,7,0,96
44,42,8,0,96
45,42,9,0
46,42,8,0,95
47,42,7,0,95
48,42,6,0,95
49,42,9,0
50,42,8,0,95
51,42,7,0,95
52,42,8,0,95
53,42,9,0
54,42,8,0,97
55,42,9,0
56,42,6,0,97
57,42,7,0,97
58,42,4,0,97
59,42,5,0,97
60,42,9,0
61,42,9,0
62,42,2,1,103
63,42,9,0
64,42,8,0,98
65,42,7,0,98
66,42,8,0,98
67,42,9,0
68,42,4,0,98
69,42,5,0,98
70,42,6,0,98
71,42,7,0,98
72,42,8,0,98
73,42,9,0
74,42,9,0
75,42,9,0
76,42,7,0,106
77,42,3,0,106
78,42,2,0,106
79,42,3,0,106
80,42,9,0
81,42,7,0,107
82,42,6,0,107
83,42,5,0,107
84,42,4,0,107
85,42,3,0,107
86,42,2,0,107
87,42,3,0,107
88,42,4,0,107
89,42,5,0,107
90,42,7,0,107
91,42,9,0
92,42,5,0,104
93,42,4,0,104
94,42,3,1,104
95,42,4,0,104
96,42,9,0
97,42,9,0
98,42,9,0
99,42,9,0
0,43,8,0,101
1,43,4,0,101
2,43,3,0,101
3,43,2,0,101
4,43,3,0,101
5,43,7,0,101
6,43,8,0,101
7,43,9,0
8,43,9,0
9,43,9,0
10,43,9,0
11,43,9,0
12,43,8,0,111
13,43,7,0,111
14,43,6,0,111
15,43,5,0,111
16,43,5,0,111
17,43,5,0,111
18,43,7,0,111
19,43,5,0,111
20,43,6,0,111
21,43,7,0,111
22,43,8,0,111
23,43,9,0
24,43,1,0,102
25,43,9,0
26,43,9,0
27,43,5,0,108
28,43,6,0,108
29,43,5,0,108
30,43,8,0,108
31,43,9,0
32,43,5,0,105
33,43,2,1,105
34,43,3,0,105
35,43,6,0,105
36,43,7,0,105
37,43,8,0,105
38,43,9,0
39,43,8,0,96
40,43,9,0
41,43,6,0,96
42,43,7,0,96
43,43,9,0
44,43,9,0
45,43,9,0
46,43,9,0
47,43,8,0,95
48,43,7,0,95
49,43,9,0
50,43,9,0
51,43,8,0,95
52,43,9,0
53,43,6,0,115
54,43,9,0
55,43,8,0,97
56,43,7,0,97
57,43,8,0,97
58,43,6,0,97
59,43,7,0,97
60,43,8,0,97
61,43,9,0
62,43,3,0,103
63,43,9,0
64,43,9,0
65,43,8,0,98
66,43,9,0
67,43,7,0,98
68,43,5,0,98
69,43,6,0,98
70,43,7,0,98
71,43,8,0,98
72,43,9,0
73,43,9,0
74,43,9,0
75,43,8,0,106
76,43,9,0
77,43,5,0,106
78,43,1,1,106
79,43,2,0,106
80,43,3,0,106
81,43,9,0
82,43,8,0,107
83,43,7,0,107
84,43,5,0,107
85,43,4,0,107
86,43,1,1,107
87,43,2,0,107
88,43,3,0,107
89,43,4,0,107
90,43,5,0,107
91,43,9,0
92,43,6,0,104
93,43,5,0,104
94,43,6,0,104
95,43,5,0,104
96,43,6,0,104
97,43,7,0,104
98,43,8,0,104
99,43,9,0
0,44,7,0,101
1,44,6,0,101
2,44,5,0,101
3,44,3,0,101
4,44,4,0,101
5,44,5,0,101
6,44,6,0,101
7,44,7,0,101
8,44,8,0,101
9,44,9,0
10,44,2,0,110
11,44,9,0
12,44,8,0,111
13,44,6,0,111
14,44,5,0,111
15,44,4,0,111
16,44,3,0,111
17,44,4,0,111
18,44,3,0,111
19,44,4,0,111
20,44,5,0,111
21,44,6,0,111
22,44,7,0,111
23,44,8,0,111
24,44,9,0
25,44,8,0,108
26,44,7,0,108
27,44,4,0,108
28,44,3,1,108
29,44,4,0,108
30,44,7,0,108
31,44,9,0
32,44,9,0
