x,y,type,count,orth_count,diag_count
881,507,Orthogonal,2,2,0
892,507,Orthogonal,2,2,0
905,507,Orthogonal,2,2,0
917,507,Orthogonal,2,2,0
922,507,Combination,2,1,1
937,507,Orthogonal,2,2,0
962,507,Orthogonal,2,2,0
32,508,Orthogonal,2,2,0
238,508,Combination,2,1,1
264,508,Combination,2,1,1
288,508,Combination,2,1,1
337,508,Orthogonal,2,2,0
355,508,Combination,2,1,1
404,508,Orthogonal,2,2,0
437,508,Combination,2,1,1
452,508,Combination,2,1,1
468,508,Combination,2,1,1
476,508,Diagonal,2,0,2
477,508,Diagonal,2,0,2
480,508,Combination,2,1,1
482,508,Combination,2,1,1
489,508,Diagonal,2,0,2
509,508,Diagonal,2,0,2
510,508,Diagonal,2,0,2
517,508,Diagonal,2,0,2
548,508,Orthogonal,2,2,0
568,508,Combination,2,1,1
588,508,Diagonal,2,0,2
592,508,Combination,2,1,1
757,508,Orthogonal,2,2,0
798,508,Combination,2,1,1
32,509,Orthogonal,2,2,0
103,509,Combination,2,1,1
337,509,Orthogonal,2,2,0
383,509,Combination,2,1,1
404,509,Orthogonal,2,2,0
456,509,Combination,2,1,1
459,509,Diagonal,2,0,2
477,509,Diagonal,2,0,2
478,509,Diagonal,2,0,2
501,509,Diagonal,2,0,2
508,509,Diagonal,2,0,2
510,509,Diagonal,2,0,2
515,509,Combination,2,1,1
530,509,Combination,3,1,2
548,509,Orthogonal,2,2,0
566,509,Diagonal,2,0,2
591,509,Combination,2,1,1
615,509,Combination,2,1,1
757,509,Both,3,2,1
821,509,Combination,2,1,1
32,510,Orthogonal,2,2,0
261,510,Diagonal,2,0,2
290,510,Combination,2,1,1
337,510,Both,3,2,1
346,510,Combination,2,1,1
404,510,Orthogonal,2,2,0
449,510,Combination,2,1,1
463,510,Diagonal,2,0,2
478,510,Diagonal,3,0,3
479,510,Diagonal,2,0,2
487,510,Combination,2,1,1
491,510,Diagonal,2,0,2
494,510,Diagonal,2,0,2
508,510,Diagonal,2,0,2
509,510,Diagonal,2,0,2
515,510,Combination,2,1,1
519,510,Diagonal,2,0,2
530,510,Combination,2,1,1
548,510,Both,3,2,1
566,510,Diagonal,2,0,2
590,510,Diagonal,2,0,2
757,510,Orthogonal,2,2,0
962,510,Combination,2,1,1
32,511,Orthogonal,2,2,0
238,511,Combination,2,1,1
337,511,Orthogonal,2,2,0
404,511,Orthogonal,2,2,0
479,511,Diagonal,2,0,2
480,511,Combination,3,1,2
486,511,Diagonal,2,0,2
548,511,Orthogonal,2,2,0
560,511,Combination,2,1,1
564,511,Diagonal,2,0,2
568,511,Combination,2,1,1
591,511,Combination,2,1,1
613,511,Combination,2,1,1
677,511,Combination,2,1,1
757,511,Orthogonal,2,2,0
32,512,Orthogonal,2,2,0
335,512,Combination,2,1,1
383,512,Combination,2,1,1
393,512,Combination,2,1,1
404,512,Orthogonal,2,2,0
425,512,Combination,2,1,1
456,512,Combination,3,1,2
480,512,Combination,3,1,2
481,512,Combination,3,1,2
487,512,Combination,2,1,1
513,512,Diagonal,2,0,2
521,512,Diagonal,2,0,2
548,512,Orthogonal,2,2,0
550,512,Combination,2,1,1
568,512,Combination,3,1,2
592,512,Combination,2,1,1
615,512,Combination,2,1,1
658,512,Combination,2,1,1
754,512,Combination,2,1,1
757,512,Orthogonal,2,2,0
917,512,Combination,2,1,1
32,513,Orthogonal,2,2,0
258,513,Combination,2,1,1
264,513,Combination,3,1,2
404,513,Orthogonal,2,2,0
442,513,Diagonal,2,0,2
452,513,Combination,2,1,1
463,513,Diagonal,2,0,2
475,513,Diagonal,2,0,2
480,513,Combination,2,1,1
481,513,Combination,3,1,2
482,513,Combination,3,1,2
487,513,Combination,2,1,1
488,513,Diagonal,2,0,2
497,513,Diagonal,2,0,2
505,513,Diagonal,2,0,2
512,513,Diagonal,2,0,2
515,513,Combination,2,1,1
534,513,Combination,2,1,1
548,513,Orthogonal,2,2,0
560,513,Combination,2,1,1
562,513,Diagonal,2,0,2
615,513,Combination,2,1,1
757,513,Orthogonal,2,2,0
788,513,Combination,2,1,1
32,514,Orthogonal,2,2,0
121,514,Combination,2,1,1
329,514,Combination,2,1,1
391,514,Combination,3,1,2
404,514,Orthogonal,2,2,0
481,514,Combination,2,1,1
482,514,Combination,3,1,2
483,514,Diagonal,3,0,3
487,514,Combination,2,1,1
515,514,Combination,3,1,2
534,514,Combination,2,1,1
536,514,Combination,2,1,1
548,514,Orthogonal,2,2,0
561,514,Diagonal,2,0,2
599,514,Combination,2,1,1
613,514,Combination,2,1,1
752,514,Combination,2,1,1
757,514,Orthogonal,2,2,0
768,514,Combination,2,1,1
787,514,Combination,3,1,2
833,514,Combination,2,1,1
32,515,Orthogonal,2,2,0
404,515,Orthogonal,2,2,0
444,515,Diagonal,2,0,2
468,515,Combination,2,1,1
482,515,Combination,3,1,2
483,515,Diagonal,2,0,2
484,515,Diagonal,2,0,2
489,515,Diagonal,2,0,2
514,515,Diagonal,2,0,2
524,515,Diagonal,2,0,2
535,515,Diagonal,2,0,2
536,515,Combination,3,1,2
548,515,Orthogonal,2,2,0
560,515,Combination,2,1,1
568,515,Combination,2,1,1
609,515,Diagonal,2,0,2
613,515,Combination,2,1,1
655,515,Diagonal,2,0,2
673,515,Combination,2,1,1
757,515,Orthogonal,2,2,0
788,515,Combination,2,1,1
32,516,Orthogonal,2,2,0
331,516,Diagonal,2,0,2
340,516,Combination,2,1,1
393,516,Combination,3,1,2
404,516,Orthogonal,2,2,0
449,516,Combination,2,1,1
452,516,Combination,2,1,1
460,516,Diagonal,2,0,2
481,516,Combination,2,1,1
484,516,Diagonal,2,0,2
485,516,Diagonal,3,0,3
515,516,Combination,2,1,1
517,516,Diagonal,2,0,2
530,516,Combination,2,1,1
534,516,Combination,2,1,1
536,516,Combination,2,1,1
548,516,Orthogonal,2,2,0
560,516,Combination,2,1,1
757,516,Orthogonal,2,2,0
814,516,Combination,2,1,1
32,517,Orthogonal,2,2,0
254,517,Combination,2,1,1
273,517,Combination,2,1,1
346,517,Combination,2,1,1
388,517,Diagonal,2,0,2
391,517,Combination,2,1,1
404,517,Orthogonal,2,2,0
437,517,Combination,2,1,1
456,517,Combination,2,1,1
480,517,Combination,2,1,1
484,517,Diagonal,2,0,2
485,517,Diagonal,2,0,2
486,517,Diagonal,2,0,2
487,517,Combination,2,1,1
501,517,Diagonal,2,0,2
515,517,Combination,2,1,1
516,517,Diagonal,2,0,2
534,517,Combination,2,1,1
548,517,Orthogonal,2,2,0
611,517,Diagonal,2,0,2
658,517,Combination,2,1,1
757,517,Orthogonal,2,2,0
771,517,Diagonal,2,0,2
32,518,Orthogonal,2,2,0
78,518,Combination,2,1,1
228,518,Combination,2,1,1
329,518,Combination,2,1,1
391,518,Combination,2,1,1
404,518,Orthogonal,2,2,0
437,518,Combination,2,1,1
447,518,Diagonal,2,0,2
468,518,Combination,2,1,1
480,518,Combination,2,1,1
486,518,Diagonal,3,0,3
487,518,Combination,3,1,2
492,518,Diagonal,2,0,2
499,518,Diagonal,2,0,2
515,518,Combination,2,1,1
532,518,Diagonal,2,0,2
548,518,Orthogonal,2,2,0
658,518,Combination,2,1,1
757,518,Orthogonal,2,2,0
32,519,Orthogonal,2,2,0
77,519,Combination,2,1,1
258,519,Combination,2,1,1
337,519,Combination,2,1,1
355,519,Combination,2,1,1
390,519,Diagonal,2,0,2
393,519,Combination,2,1,1
404,519,Orthogonal,2,2,0
435,519,Combination,2,1,1
449,519,Combination,2,1,1
469,519,Diagonal,2,0,2
481,519,Combination,2,1,1
482,519,Combination,2,1,1
487,519,Combination,3,1,2
488,519,Diagonal,2,0,2
500,519,Diagonal,2,0,2
520,519,Diagonal,2,0,2
548,519,Orthogonal,2,2,0
557,519,Diagonal,2,0,2
568,519,Combination,2,1,1
599,519,Combination,2,1,1
613,519,Combination,2,1,1
757,519,Orthogonal,2,2,0
32,520,Orthogonal,2,2,0
335,520,Combination,2,1,1
391,520,Combination,2,1,1
404,520,Orthogonal,2,2,0
435,520,Combination,2,1,1
449,520,Combination,2,1,1
456,520,Combination,2,1,1
468,520,Combination,2,1,1
481,520,Combination,2,1,1
482,520,Combination,2,1,1
487,520,Combination,2,1,1
488,520,Diagonal,2,0,2
489,520,Diagonal,2,0,2
519,520,Diagonal,2,0,2
530,520,Combination,3,1,2
534,520,Combination,2,1,1
548,520,Orthogonal,2,2,0
560,520,Combination,2,1,1
576,520,Diagonal,2,0,2
591,520,Combination,2,1,1
668,520,Combination,2,1,1
757,520,Orthogonal,2,2,0
768,520,Combination,2,1,1
810,520,Diagonal,2,0,2
32,521,Orthogonal,2,2,0
277,521,Combination,2,1,1
335,521,Combination,2,1,1
404,521,Both,3,2,1
452,521,Combination,2,1,1
480,521,Combination,2,1,1
483,521,Diagonal,2,0,2
489,521,Diagonal,3,0,3
490,521,Diagonal,2,0,2
496,521,Diagonal,2,0,2
530,521,Combination,3,1,2
548,521,Orthogonal,2,2,0
559,521,Diagonal,2,0,2
568,521,Combination,2,1,1
592,521,Combination,3,1,2
615,521,Combination,2,1,1
757,521,Orthogonal,2,2,0
32,522,Orthogonal,2,2,0
249,522,Diagonal,2,0,2
273,522,Combination,2,1,1
337,522,Combination,2,1,1
383,522,Combination,2,1,1
393,522,Combination,2,1,1
404,522,Both,3,2,1
437,522,Combination,2,1,1
451,522,Diagonal,2,0,2
466,522,Diagonal,2,0,2
475,522,Diagonal,2,0,2
482,522,Combination,2,1,1
490,522,Diagonal,2,0,2
491,522,Diagonal,2,0,2
496,522,Diagonal,2,0,2
497,522,Diagonal,2,0,2
503,522,Diagonal,2,0,2
528,522,Diagonal,2,0,2
536,522,Combination,2,1,1
548,522,Orthogonal,2,2,0
560,522,Combination,2,1,1
578,522,Diagonal,2,0,2
591,522,Combination,2,1,1
602,522,Diagonal,2,0,2
757,522,Orthogonal,2,2,0
795,522,Combination,2,1,1
841,522,Combination,2,1,1
32,523,Orthogonal,2,2,0
117,523,Combination,2,1,1
130,523,Combination,2,1,1
153,523,Combination,2,1,1
163,523,Orthogonal,2,2,0
167,523,Orthogonal,2,2,0
182,523,Orthogonal,2,2,0
201,523,Orthogonal,2,2,0
205,523,Orthogonal,2,2,0
211,523,Orthogonal,2,2,0
223,523,Combination,2,1,1
228,523,Orthogonal,2,2,0
238,523,Orthogonal,2,2,0
248,523,Combination,2,1,1
250,523,Combination,2,1,1
254,523,Both,3,2,1
258,523,Orthogonal,2,2,0
264,523,Orthogonal,2,2,0
273,523,Orthogonal,2,2,0
274,523,Combination,2,1,1
277,523,Orthogonal,2,2,0
279,523,Combination,2,1,1
281,523,Orthogonal,2,2,0
283,523,Orthogonal,2,2,0
288,523,Orthogonal,2,2,0
290,523,Orthogonal,2,2,0
300,523,Combination,2,1,1
303,523,Combination,2,1,1
307,523,Combination,2,1,1
316,523,Orthogonal,2,2,0
324,523,Combination,2,1,1
329,523,Orthogonal,2,2,0
333,523,Combination,2,1,1
335,523,Orthogonal,2,2,0
337,523,Orthogonal,2,2,0
338,523,Combination,2,1,1
340,523,Both,3,2,1
346,523,Orthogonal,2,2,0
351,523,Combination,2,1,1
355,523,Orthogonal,2,2,0
375,523,Orthogonal,2,2,0
382,523,Combination,2,1,1
383,523,Orthogonal,2,2,0
386,523,Combination,2,1,1
391,523,Orthogonal,2,2,0
393,523,Orthogonal,2,2,0
394,523,Combination,2,1,1
397,523,Combination,2,1,1
400,523,Combination,2,1,1
402,523,Combination,2,1,1
403,523,Combination,2,1,1
404,523,Orthogonal,3,3,0
414,523,Combination,2,1,1
425,523,Orthogonal,2,2,0
431,523,Combination,2,1,1
432,523,Combination,2,1,1
435,523,Orthogonal,2,2,0
436,523,Combination,2,1,1
437,523,Orthogonal,2,2,0
442,523,Combination,2,1,1
444,523,Orthogonal,2,2,0
445,523,Combination,2,1,1
449,523,Orthogonal,2,2,0
450,523,Combination,2,1,1
452,523,Both,3,2,1
453,523,Combination,2,1,1
456,523,Orthogonal,2,2,0
465,523,Combination,2,1,1
467,523,Combination,2,1,1
468,523,Orthogonal,2,2,0
473,523,Combination,2,1,1
474,523,Combination,2,1,1
476,523,Combination,2,1,1
478,523,Combination,2,1,1
480,523,Orthogonal,2,2,0
481,523,Both,3,2,1
482,523,Orthogonal,2,2,0
485,523,Combination,2,1,1
487,523,Both,3,2,1
490,523,Combination,2,1,1
491,523,Combination,3,1,2
492,523,Combination,3,1,2
494,523,Combination,2,1,1
495,523,Combination,2,1,1
496,523,Combination,2,1,1
497,523,Combination,2,1,1
498,523,Combination,2,1,1
502,523,Combination,2,1,1
504,523,Combination,2,1,1
506,523,Combination,2,1,1
507,523,Combination,2,1,1
510,523,Combination,2,1,1
515,523,Both,3,2,1
516,523,Combination,2,1,1
521,523,Combination,2,1,1
522,523,Combination,2,1,1
524,523,Combination,2,1,1
525,523,Combination,2,1,1
527,523,Combination,2,1,1
528,523,Combination,2,1,1
529,523,Combination,2,1,1
530,523,Orthogonal,2,2,0
532,523,Combination,2,1,1
533,523,Combination,2,1,1
534,523,Orthogonal,2,2,0
536,523,Orthogonal,2,2,0
537,523,Combination,2,1,1
543,523,Combination,2,1,1
544,523,Combination,2,1,1
548,523,Orthogonal,3,3,0
550,523,Orthogonal,2,2,0
552,523,Combination,2,1,1
553,523,Combination,2,1,1
557,523,Combination,2,1,1
560,523,Orthogonal,2,2,0
561,523,Combination,2,1,1
568,523,Orthogonal,2,2,0
570,523,Combination,2,1,1
572,523,Combination,2,1,1
573,523,Combination,2,1,1
576,523,Combination,2,1,1
577,523,Combination,2,1,1
579,523,Combination,2,1,1
580,523,Combination,2,1,1
583,523,Orthogonal,2,2,0
590,523,Combination,2,1,1
591,523,Orthogonal,2,2,0
592,523,Orthogonal,2,2,0
594,523,Combination,2,1,1
599,523,Orthogonal,2,2,0
601,523,Combination,2,1,1
603,523,Combination,2,1,1
604,523,Combination,2,1,1
605,523,Combination,2,1,1
613,523,Orthogonal,2,2,0
615,523,Orthogonal,2,2,0
617,523,Combination,2,1,1
645,523,Combination,2,1,1
647,523,Combination,2,1,1
658,523,Orthogonal,2,2,0
663,523,Combination,2,1,1
664,523,Combination,2,1,1
665,523,Both,3,2,1
668,523,Orthogonal,2,2,0
673,523,Orthogonal,2,2,0
677,523,Orthogonal,2,2,0
733,523,Combination,2,1,1
735,523,Combination,2,1,1
739,523,Orthogonal,2,2,0
743,523,Both,3,2,1
752,523,Orthogonal,2,2,0
754,523,Orthogonal,2,2,0
757,523,Orthogonal,3,3,0
765,523,Combination,2,1,1
768,523,Orthogonal,2,2,0
777,523,Combination,2,1,1
778,523,Combination,2,1,1
787,523,Orthogonal,2,2,0
788,523,Orthogonal,2,2,0
795,523,Orthogonal,2,2,0
796,523,Combination,2,1,1
797,523,Orthogonal,2,2,0
798,523,Orthogonal,2,2,0
807,523,Combination,2,1,1
813,523,Combination,2,1,1
814,523,Orthogonal,2,2,0
821,523,Orthogonal,2,2,0
833,523,Orthogonal,2,2,0
841,523,Orthogonal,2,2,0
842,523,Combination,2,1,1
856,523,Orthogonal,2,2,0
858,523,Orthogonal,2,2,0
861,523,Orthogonal,2,2,0
873,523,Orthogonal,2,2,0
881,523,Orthogonal,2,2,0
892,523,Orthogonal,2,2,0
905,523,Orthogonal,2,2,0
906,523,Combination,2,1,1
917,523,Orthogonal,2,2,0
949,523,Combination,2,1,1
962,523,Orthogonal,2,2,0
32,524,Orthogonal,2,2,0
339,524,Diagonal,2,0,2
401,524,Diagonal,2,0,2
404,524,Orthogonal,2,2,0
435,524,Combination,2,1,1
444,524,Combination,2,1,1
449,524,Combination,2,1,1
452,524,Combination,2,1,1
468,524,Combination,2,1,1
477,524,Diagonal,2,0,2
480,524,Combination,2,1,1
486,524,Diagonal,2,0,2
492,524,Diagonal,2,0,2
493,524,Diagonal,3,0,3
505,524,Diagonal,2,0,2
515,524,Combination,2,1,1
526,524,Diagonal,2,0,2
530,524,Combination,2,1,1
534,524,Combination,2,1,1
548,524,Orthogonal,2,2,0
604,524,Diagonal,2,0,2
646,524,Diagonal,2,0,2
664,524,Diagonal,2,0,2
665,524,Combination,2,1,1
757,524,Orthogonal,2,2,0
797,524,Combination,2,1,1
814,524,Combination,2,1,1
905,524,Combination,2,1,1
32,525,Orthogonal,2,2,0
252,525,Diagonal,2,0,2
281,525,Combination,2,1,1
305,525,Diagonal,2,0,2
340,525,Combination,2,1,1
404,525,Orthogonal,2,2,0
487,525,Combination,2,1,1
492,525,Diagonal,2,0,2
493,525,Diagonal,3,0,3
494,525,Diagonal,3,0,3
500,525,Diagonal,2,0,2
526,525,Diagonal,2,0,2
534,525,Combination,2,1,1
548,525,Orthogonal,2,2,0
550,525,Combination,2,1,1
599,525,Combination,2,1,1
665,525,Combination,2,1,1
757,525,Orthogonal,2,2,0
798,525,Combination,2,1,1
32,526,Orthogonal,2,2,0
277,526,Combination,2,1,1
337,526,Combination,2,1,1
383,526,Combination,2,1,1
400,526,Diagonal,2,0,2
404,526,Orthogonal,2,2,0
493,526,Diagonal,2,0,2
494,526,Diagonal,2,0,2
495,526,Diagonal,2,0,2
507,526,Diagonal,2,0,2
524,526,Diagonal,2,0,2
525,526,Diagonal,2,0,2
536,526,Combination,2,1,1
548,526,Orthogonal,2,2,0
550,526,Combination,2,1,1
583,526,Combination,2,1,1
757,526,Orthogonal,2,2,0
32,527,Orthogonal,2,2,0
254,527,Combination,2,1,1
283,527,Combination,2,1,1
329,527,Combination,2,1,1
398,527,Diagonal,2,0,2
404,527,Both,3,2,1
449,527,Combination,2,1,1
456,527,Combination,2,1,1
477,527,Diagonal,2,0,2
480,527,Combination,2,1,1
495,527,Diagonal,2,0,2
496,527,Diagonal,2,0,2
502,527,Diagonal,2,0,2
536,527,Combination,2,1,1
548,527,Both,4,2,2
583,527,Combination,2,1,1
739,527,Combination,3,1,2
757,527,Orthogonal,2,2,0
32,528,Orthogonal,2,2,0
335,528,Combination,2,1,1
346,528,Combination,2,1,1
404,528,Orthogonal,2,2,0
437,528,Combination,2,1,1
481,528,Combination,2,1,1
482,528,Combination,2,1,1
490,528,Diagonal,2,0,2
496,528,Diagonal,2,0,2
497,528,Diagonal,3,0,3
530,528,Combination,2,1,1
534,528,Combination,2,1,1
548,528,Both,4,2,2
568,528,Combination,2,1,1
585,528,Diagonal,2,0,2
599,528,Combination,3,1,2
668,528,Combination,2,1,1
738,528,Diagonal,2,0,2
757,528,Orthogonal,2,2,0
32,529,Orthogonal,2,2,0
404,529,Orthogonal,2,2,0
425,529,Combination,2,1,1
444,529,Combination,2,1,1
468,529,Combination,2,1,1
481,529,Combination,2,1,1
482,529,Combination,2,1,1
496,529,Diagonal,2,0,2
497,529,Diagonal,2,0,2
498,529,Diagonal,2,0,2
504,529,Diagonal,2,0,2
510,529,Diagonal,2,0,2
521,529,Diagonal,2,0,2
530,529,Combination,2,1,1
548,529,Orthogonal,2,2,0
550,529,Combination,2,1,1
567,529,Diagonal,2,0,2
599,529,Combination,2,1,1
739,529,Combination,2,1,1
757,529,Orthogonal,2,2,0
32,530,Orthogonal,2,2,0
281,530,Combination,2,1,1
375,530,Combination,2,1,1
404,530,Both,3,2,1
407,530,Diagonal,2,0,2
425,530,Combination,2,1,1
435,530,Combination,2,1,1
474,530,Diagonal,2,0,2
480,530,Combination,3,1,2
487,530,Combination,2,1,1
498,530,Diagonal,2,0,2
499,530,Diagonal,3,0,3
536,530,Combination,2,1,1
548,530,Orthogonal,2,2,0
550,530,Combination,3,1,2
568,530,Combination,2,1,1
583,530,Combination,3,1,2
658,530,Combination,2,1,1
757,530,Orthogonal,2,2,0
32,531,Orthogonal,2,2,0
258,531,Combination,2,1,1
316,531,Combination,2,1,1
346,531,Combination,2,1,1
404,531,Orthogonal,2,2,0
437,531,Combination,2,1,1
481,531,Combination,2,1,1
487,531,Combination,2,1,1
498,531,Diagonal,2,0,2
499,531,Diagonal,2,0,2
500,531,Diagonal,2,0,2
515,531,Combination,2,1,1
520,531,Combination,2,1,1
523,531,Combination,2,1,1
529,531,Combination,2,1,1
530,531,Both,3,2,1
532,531,Combination,2,1,1
545,531,Diagonal,2,0,2
548,531,Orthogonal,2,2,0
569,531,Diagonal,2,0,2
743,531,Combination,2,1,1
757,531,Both,3,2,1
821,531,Combination,2,1,1
32,532,Orthogonal,2,2,0
64,532,Combination,2,1,1
283,532,Combination,2,1,1
288,532,Combination,2,1,1
393,532,Combination,2,1,1
404,532,Orthogonal,2,2,0
444,532,Combination,2,1,1
456,532,Combination,2,1,1
482,532,Combination,2,1,1
485,532,Diagonal,2,0,2
487,532,Combination,2,1,1
500,532,Diagonal,2,0,2
501,532,Diagonal,3,0,3
507,532,Diagonal,2,0,2
530,532,Combination,2,1,1
534,532,Combination,2,1,1
548,532,Both,3,2,1
568,532,Combination,2,1,1
581,532,Diagonal,2,0,2
757,532,Orthogonal,2,2,0
798,532,Combination,2,1,1
32,533,Orthogonal,2,2,0
163,533,Combination,2,1,1
238,533,Combination,2,1,1
290,533,Combination,2,1,1
393,533,Combination,2,1,1
404,533,Both,4,2,2
435,533,Combination,2,1,1
468,533,Combination,2,1,1
477,533,Diagonal,2,0,2
486,533,Diagonal,2,0,2
500,533,Diagonal,2,0,2
501,533,Diagonal,2,0,2
502,533,Diagonal,2,0,2
517,533,Diagonal,2,0,2
534,533,Combination,2,1,1
542,533,Diagonal,2,0,2
543,533,Diagonal,2,0,2
547,533,Diagonal,2,0,2
548,533,Orthogonal,2,2,0
580,533,Diagonal,2,0,2
591,533,Combination,2,1,1
613,533,Combination,2,1,1
655,533,Combination,3,1,2
673,533,Combination,2,1,1
743,533,Combination,2,1,1
757,533,Orthogonal,2,2,0
768,533,Combination,2,1,1
787,533,Combination,2,1,1
797,533,Combination,2,1,1
32,534,Orthogonal,2,2,0
290,534,Combination,2,1,1
329,534,Combination,2,1,1
340,534,Combination,2,1,1
375,534,Combination,2,1,1
391,534,Combination,2,1,1
404,534,Orthogonal,2,2,0
425,534,Combination,2,1,1
463,534,Diagonal,2,0,2
484,534,Diagonal,2,0,2
487,534,Combination,2,1,1
502,534,Diagonal,2,0,2
503,534,Diagonal,2,0,2
515,534,Combination,2,1,1
536,534,Combination,2,1,1
548,534,Both,3,2,1
583,534,Combination,2,1,1
590,534,Diagonal,2,0,2
591,534,Combination,2,1,1
757,534,Orthogonal,2,2,0
788,534,Combination,2,1,1
32,535,Orthogonal,2,2,0
211,535,Combination,2,1,1
288,535,Combination,2,1,1
391,535,Combination,2,1,1
404,535,Orthogonal,2,2,0
482,535,Combination,2,1,1
503,535,Diagonal,2,0,2
504,535,Diagonal,3,0,3
515,535,Combination,2,1,1
516,535,Diagonal,2,0,2
534,535,Combination,2,1,1
536,535,Combination,2,1,1
541,535,Diagonal,2,0,2
545,535,Diagonal,2,0,2
548,535,Orthogonal,2,2,0
591,535,Combination,2,1,1
592,535,Diagonal,2,0,2
615,535,Combination,2,1,1
757,535,Orthogonal,2,2,0
795,535,Combination,2,1,1
32,536,Orthogonal,2,2,0
287,536,Diagonal,2,0,2
316,536,Combination,2,1,1
404,536,Orthogonal,2,2,0
437,536,Combination,2,1,1
452,536,Combination,2,1,1
465,536,Diagonal,2,0,2
468,536,Combination,2,1,1
480,536,Combination,2,1,1
481,536,Combination,2,1,1
482,536,Combination,2,1,1
489,536,Diagonal,2,0,2
503,536,Diagonal,2,0,2
504,536,Diagonal,2,0,2
505,536,Diagonal,2,0,2
515,536,Combination,2,1,1
534,536,Combination,2,1,1
548,536,Orthogonal,2,2,0
550,536,Combination,2,1,1
560,536,Combination,2,1,1
583,536,Combination,2,1,1
591,536,Combination,2,1,1
658,536,Combination,2,1,1
752,536,Combination,2,1,1
757,536,Orthogonal,2,2,0
32,537,Orthogonal,2,2,0
167,537,Combination,2,1,1
264,537,Combination,2,1,1
288,537,Combination,2,1,1
293,537,Diagonal,2,0,2
337,537,Combination,2,1,1
404,537,Orthogonal,2,2,0
480,537,Combination,2,1,1
481,537,Combination,3,1,2
482,537,Combination,2,1,1
487,537,Combination,2,1,1
505,537,Diagonal,2,0,2
506,537,Diagonal,2,0,2
536,537,Combination,2,1,1
538,537,Diagonal,2,0,2
539,537,Diagonal,2,0,2
543,537,Diagonal,2,0,2
548,537,Orthogonal,2,2,0
590,537,Diagonal,2,0,2
677,537,Combination,2,1,1
757,537,Orthogonal,2,2,0
856,537,Combination,2,1,1
892,537,Combination,2,1,1
32,538,Orthogonal,2,2,0
318,538,Diagonal,2,0,2
404,538,Orthogonal,2,2,0
435,538,Combination,2,1,1
480,538,Combination,2,1,1
481,538,Combination,2,1,1
482,538,Combination,2,1,1
487,538,Combination,2,1,1
506,538,Diagonal,2,0,2
507,538,Diagonal,2,0,2
512,538,Diagonal,2,0,2
513,538,Diagonal,2,0,2
530,538,Combination,2,1,1
536,538,Combination,2,1,1
537,538,Diagonal,2,0,2
548,538,Both,3,2,1
558,538,Diagonal,2,0,2
591,538,Combination,2,1,1
632,538,Diagonal,2,0,2
750,538,Diagonal,2,0,2
757,538,Orthogonal,2,2,0
792,538,Diagonal,2,0,2
32,539,Orthogonal,2,2,0
238,539,Combination,2,1,1
290,539,Combination,2,1,1
335,539,Combination,2,1,1
404,539,Orthogonal,2,2,0
416,539,Diagonal,2,0,2
437,539,Combination,2,1,1
449,539,Combination,2,1,1
468,539,Combination,2,1,1
480,539,Combination,2,1,1
507,539,Diagonal,2,0,2
508,539,Diagonal,2,0,2
536,539,Combination,2,1,1
537,539,Diagonal,2,0,2
541,539,Diagonal,2,0,2
548,539,Both,3,2,1
560,539,Combination,2,1,1
588,539,Diagonal,2,0,2
749,539,Diagonal,2,0,2
757,539,Orthogonal,2,2,0
858,539,Combination,2,1,1
32,540,Orthogonal,2,2,0
283,540,Combination,2,1,1
290,540,Combination,2,1,1
316,540,Combination,2,1,1
355,540,Combination,2,1,1
404,540,Orthogonal,2,2,0
414,540,Diagonal,2,0,2
425,540,Combination,2,1,1
508,540,Diagonal,2,0,2
509,540,Diagonal,2,0,2
515,540,Combination,2,1,1
536,540,Combination,2,1,1
548,540,Orthogonal,2,2,0
550,540,Combination,2,1,1
560,540,Combination,3,1,2
587,540,Diagonal,2,0,2
752,540,Combination,2,1,1
757,540,Orthogonal,2,2,0
32,541,Orthogonal,2,2,0
205,541,Combination,2,1,1
404,541,Orthogonal,2,2,0
418,541,Diagonal,2,0,2
424,541,Combination,2,1,1
425,541,Orthogonal,2,2,0
427,541,Combination,2,1,1
432,541,Combination,2,1,1
435,541,Both,3,2,1
437,541,Orthogonal,2,2,0
444,541,Orthogonal,2,2,0
447,541,Combination,2,1,1
456,541,Combination,2,1,1
509,541,Diagonal,3,0,3
510,541,Diagonal,3,0,3
515,541,Combination,2,1,1
534,541,Combination,2,1,1
539,541,Diagonal,2,0,2
548,541,Orthogonal,2,2,0
550,541,Combination,2,1,1
555,541,Diagonal,2,0,2
583,541,Combination,2,1,1
757,541,Orthogonal,2,2,0
795,541,Combination,2,1,1
814,541,Combination,2,1,1
32,542,Orthogonal,2,2,0
281,542,Combination,2,1,1
288,542,Combination,2,1,1
383,542,Combination,2,1,1
404,542,Orthogonal,2,2,0
413,542,Diagonal,2,0,2
468,542,Combination,2,1,1
487,542,Combination,2,1,1
509,542,Diagonal,2,0,2
510,542,Diagonal,2,0,2
511,542,Diagonal,2,0,2
534,542,Combination,3,1,2
548,542,Both,3,2,1
591,542,Combination,2,1,1
752,542,Combination,2,1,1
757,542,Orthogonal,2,2,0
788,542,Combination,2,1,1
861,542,Combination,2,1,1
32,543,Orthogonal,2,2,0
228,543,Combination,2,1,1
383,543,Combination,2,1,1
404,543,Orthogonal,2,2,0
425,543,Combination,2,1,1
482,543,Combination,2,1,1
487,543,Combination,2,1,1
511,543,Diagonal,2,0,2
